a	O
class	O
score	O
for	O
the	O
4	B-DeepLearning
tumor	I-DeepLearning
regions	I-DeepLearning
.	O
The	O
different	O
layers	O
in	O
the	O
network	O
are	O
3	B-DeepLearning
Convolution	I-DeepLearning
layer	I-DeepLearning
C	O
,	O
3	B-DeepLearning
Sub-Sampling	I-DeepLearning
layer	I-DeepLearning
P	O
,	O
and	O
2	B-DeepLearning
fully	I-DeepLearning
connected	I-DeepLearning
multi-level	I-DeepLearning
perceptrons	I-DeepLearning
M	O
.	O
We	O
worked	O
with	O
different	O
number	O
of	O
hidden	B-DeepLearning
layers	I-DeepLearning
to	O
define	O
the	O
best	O
output	O
in	O
terms	O
of	O
tumor	O
identification	O
and	O
computational	O
resources	O
needed	O
see	O
Table	O
1	O
.	O
The	O
detailed	O
architecture	O
of	O
the	O
five	B-DeepLearning
level	I-DeepLearning
CNN	I-DeepLearning
for	O
tumor	B-DeepLearning
classification	I-DeepLearning
is	O
shown	O
in	O
Fig.	O
3	O
.	O
Our	O
architecture	O
combines	O
the	O
simplicity	O
of	O
Lenet	B-DeepLearning
architecture	I-DeepLearning
with	O
the	O
data	B-DeepLearning
augmentation	I-DeepLearning
methods	O
used	O
by	O
AlexNet	B-DeepLearning
architecture	I-DeepLearning
.	O
The	O
lower	O
3	B-DeepLearning
layers	I-DeepLearning
are	O
comprised	O
of	O
alternating	O
convolution	B-DeepLearning
and	I-DeepLearning
max-pooling	I-DeepLearning
layers	I-DeepLearning
.	O
The	O
first	O
convolution	B-DeepLearning
layer	I-DeepLearning
has	O
filter	B-DeepLearning
size	I-DeepLearning
5	I-DeepLearning
×	I-DeepLearning
5	I-DeepLearning
used	O
to	O
detect	O
low	O
level	O
features	O
like	O
edges	O
which	O
is	O
followed	O
by	O
a	O
max	B-DeepLearning
pooling	I-DeepLearning
layer	I-DeepLearning
of	I-DeepLearning
scale	I-DeepLearning
2	I-DeepLearning
to	O
down-sample	O
the	O
data.	O
.	O
This	O
data	O
is	O
then	O
sent	O
to	O
second	O
layer	O
of	O
5	B-DeepLearning
×	I-DeepLearning
5	I-DeepLearning
filters	I-DeepLearning
to	O
detect	O
higher	O
order	O
features	O
like	O
texture	O
and	O
spatial	O
connectivity	O
followed	O
by	O
a	O
max-pooling	B-DeepLearning
layer	I-DeepLearning
.	O
The	O
last	O
convolution	B-DeepLearning
layer	I-DeepLearning
uses	O
a	O
filter	B-DeepLearning
of	I-DeepLearning
size	I-DeepLearning
3	I-DeepLearning
×	I-DeepLearning
3	I-DeepLearning
and	O
max-pooling	B-DeepLearning
size	I-DeepLearning
2	I-DeepLearning
for	O
down-	O
sampling	O
to	O
generate	O
more	O
higher	O
order	O
features	O
.	O
The	O
upper	O
2	O
layers	O
are	O
fully-connected	B-DeepLearning
multi-level	I-DeepLearning
perceptron	I-DeepLearning
MLP	B-DeepLearning
neural	B-DeepLearning
network	I-DeepLearning
hidden	B-DeepLearning
layer	I-DeepLearning
+	O
logistic	B-DeepLearning
regression	I-DeepLearning
.	O
The	O
second	O
layer	O
of	O
the	O
MLP	B-DeepLearning
is	O
the	O
output	B-DeepLearning
layer	I-DeepLearning
consisting	O
of	O
four	B-DeepLearning
neurons	I-DeepLearning
see	O
Table	O
2	O
.	O
The	O
sum	O
of	O
the	O
output	O
probabilities	O
from	O
the	O
MLP	B-DeepLearning
is	O
1	O
,	O
ensured	O
by	O
the	O
use	O
of	O
Softmax	B-DeepLearning
algorithm	O
as	O
the	O
activation	B-DeepLearning
function	I-DeepLearning
in	O
the	O
output	B-DeepLearning
layer	I-DeepLearning
of	O
the	O
MLP	O
.	O
The	O
convolution	B-DeepLearning
and	O
max	B-DeepLearning
pooling	I-DeepLearning
layers	I-DeepLearning
are	O
feature	O
extractors	O
and	O
the	O
MLP	B-DeepLearning
is	O
the	O
classifier	O
.	O
The	O
easiest	O
and	O
most	O
common	O
method	O
to	O
reduce	O
overfitting	B-DeepLearning
of	O
data	O
is	O
to	O
artificially	O
augment	O
the	O
dataset	O
using	O
label-preserving	O
transformations	O
.	O
We	O
use	O
two	O
distinct	O
data	B-DeepLearning
augmentation	I-DeepLearning
techniques	O
both	O
of	O
which	O
allow	O
transformed	O
images	O
to	O
be	O
produced	O
from	O
the	O
original	O
images	O
with	O
very	O
little	O
computation	O
,	O
so	O
the	O
transformed	O
images	O
do	O
not	O
need	O
to	O
be	O
stored	O
on	O
disk	O
.	O
The	O
second	O
technique	O
for	O
data	B-DeepLearning
augmentation	I-DeepLearning
alters	O
the	O
intensities	O
of	O
the	O
RGB	O
channels	O
in	O
training	B-DeepLearning
images	I-DeepLearning
[	O
9	O
]	O
.	O
We	O
perform	O
Principal	B-DeepLearning
component	I-DeepLearning
analysis	I-DeepLearning
PCA	B-DeepLearning
on	O
the	O
set	O
of	O
RGB	O
pixel	O
values	O
throughout	O
the	O
training	B-DeepLearning
set	I-DeepLearning
and	O
then	O
,	O
for	O
each	O
training	O
image	O
,	O
we	O
add	O
the	O
following	O
quantity	O
to	O
each	O
RGB	O
image	O
pixel	O
i.e.	O
,	O
Ixy	O
=	O
[	O
IR	O
xy	O
,	O
IG	O
xy	O
,	O
IB	O
xy	O
]	O
T	O
:	O
[	O
p1	O
,	O
p2	O
,	O
p3}{α1λ1	O
,	O
α2λ2	O
,	O
α3λ3	O
]	O
T	O
where	O
pi	O
and	O
λi	O
are	O
the	O
i-th	O
eigenvector	O
and	O
eigenvalue	O
of	O
the	O
3	O
×	O
3	O
covariance	O
matrix	O
of	O
RGB	O
pixel	O
values	O
,	O
respectively	O
,	O
and	O
αi	O
is	O
a	O
random	O
variable	O
drawn	O
from	O
a	O
Gaussian	O
with	O
mean	O
0	O
and	O
standard	O
deviation	O
01	O
.	O
Data	B-DeepLearning
augmentation	I-DeepLearning
helps	O
alleviate	O
over-fitting	B-DeepLearning
by	O
considerably	O
increasing	O
the	O
amount	O
of	O
training	B-DeepLearning
data	I-DeepLearning
,	O
removing	O
rotation	O
dependency	O
and	O
making	O
the	O
training	O
images	O
invariant	O
to	O
changes	O
in	O
the	O
color	O
brightness	O
and	O
intensity	O
through	O
PCA	O
.	O
The	O
network	O
is	O
trained	O
with	O
stochastic	B-DeepLearning
gradient	I-DeepLearning
descent	I-DeepLearning
.	O
We	O
initialized	O
all	O
weights	B-DeepLearning
with	O
0	O
mean	O
by	O
assigning	O
them	O
small	O
,	O
random	O
and	O
unique	O
numbers	O
from	O
10−2	O
standard	O
deviation	O
Gaussian	O
random	O
numbers	O
,	O
so	O
that	O
each	O
layer	O
calculates	O
unique	O
updates	O
and	O
integrate	O
themselves	O
as	O
different	O
units	O
of	O
the	O
full	O
network	O
.	O
Each	O
case	O
consists	O
of	O
an	O
average	O
of	O
25	B-DeepLearning
individual	I-DeepLearning
svs	I-DeepLearning
images	I-DeepLearning
representing	O
different	O
sections	O
of	O
the	O
microscopic	O
slide	O
.	O
From	O
these	O
9	B-DeepLearning
svs	I-DeepLearning
slides	I-DeepLearning
,	O
81	B-DeepLearning
random	I-DeepLearning
tiles	I-DeepLearning
of	I-DeepLearning
size	I-DeepLearning
1024	I-DeepLearning
×	I-DeepLearning
1024	I-DeepLearning
that	O
represent	O
different	O
tissue	O
and	O
cellular	O
regions	O
with	O
appearance	O
of	O
both	O
normal	O
and	O
malignant	O
regions	O
were	O
used	O
.	O
The	O
pathologists	O
then	O
used	O
an	O
in-house	O
tool	O
that	O
we	O
developed	O
to	O
annotate	O
these	O
81	B-DeepLearning
tiles	I-DeepLearning
as	O
viable	B-DeepLearning
tumor	I-DeepLearning
,	O
necrosis	B-DeepLearning
,	O
non-viable	B-DeepLearning
tumor	I-DeepLearning
,	O
and	O
non-tumor	B-DeepLearning
.	O
The	O
256	B-DeepLearning
×	I-DeepLearning
256	I-DeepLearning
patches	I-DeepLearning
limited	O
the	O
CNN	B-DeepLearning
due	O
to	O
memory	O
issues	O
and	O
the	O
64	B-DeepLearning
×	I-DeepLearning
64	I-DeepLearning
patch	I-DeepLearning
size	I-DeepLearning
had	O
very	O
low	O
accuracy	B-DeepLearning
.	O
Hence	O
we	O
decided	O
on	O
a	O
128	B-DeepLearning
×	I-DeepLearning
128	I-DeepLearning
patch	I-DeepLearning
size	I-DeepLearning
.	O
This	O
resulted	O
in	O
about	O
5000	B-DeepLearning
image	I-DeepLearning
patches	I-DeepLearning
in	O
the	O
dataset	B-DeepLearning
.	O
Only	O
60%	B-DeepLearning
patches	I-DeepLearning
were	O
used	O
for	O
training	B-DeepLearning
,	O
and	O
20%	B-DeepLearning
data	I-DeepLearning
was	O
used	O
as	O
validation	B-DeepLearning
set	I-DeepLearning
,	O
the	O
remaining	O
20%	B-DeepLearning
data	I-DeepLearning
was	O
use	O
for	O
test	B-DeepLearning
set	I-DeepLearning
.	O
The	O
architecture	O
was	O
developed	O
in	O
JAVA	O
using	O
dl4j	B-DeepLearning
deep	B-DeepLearning
learning	I-DeepLearning
for	I-DeepLearning
java	I-DeepLearning
libraries	O
[	O
1	O
]	O
.	O
The	O
training	B-DeepLearning
data	I-DeepLearning
was	O
fed	O
to	O
the	O
network	O
in	O
batch	B-DeepLearning
sizes	I-DeepLearning
of	O
100	O
to	O
utilize	O
parallelism	O
and	O
improve	O
the	O
network	O
efficiency	O
.	O
The	O
objective	O
of	O
the	O
network	O
was	O
to	O
classify	O
the	O
input	B-DeepLearning
images	I-DeepLearning
tiles	I-DeepLearning
into	O
one	O
of	O
the	O
four	O
regions	O
viable	B-DeepLearning
tumor	I-DeepLearning
,	O
coagulative	B-DeepLearning
necrosis	I-DeepLearning
,	O
osteoid	B-DeepLearning
or	I-DeepLearning
fibrosis	I-DeepLearning
,	O
non-tumor	B-DeepLearning
mentioned	O
before	O
.	O
The	O
performance	O
of	O
the	O
neural	B-DeepLearning
network	I-DeepLearning
was	O
monitored	O
by	O
assessing	O
the	O
error	B-DeepLearning
rate	I-DeepLearning
on	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
,	O
once	O
the	O
error	B-DeepLearning
rate	I-DeepLearning
saturated	O
after	O
10	B-DeepLearning
epochs	I-DeepLearning
,	O
training	B-DeepLearning
was	O
stopped	O
.	O
Our	O
implementation	O
gives	O
F1-score	B-DeepLearning
of	O
0.86	O
and	O
an	O
accuracy	B-DeepLearning
of	O
084	O
.	O
In	O
this	O
section	O
we	O
present	O
and	O
compare	O
the	O
qualitative	O
output	O
of	O
three	O
architectures:	O
AlexNet	B-DeepLearning
,	O
Lenet	B-DeepLearning
,	O
and	O
our	O
proposed	O
architecture	O
.	O
We	O
find	O
that	O
the	O
running	O
time	O
of	O
Lenet	B-DeepLearning
is	O
fastest	O
but	O
the	O
accuracy	B-DeepLearning
and	O
precision	B-DeepLearning
of	O
our	O
proposed	O
architecture	O
is	O
better	O
than	O
both	O
AlexNet	B-DeepLearning
and	O
Lenet	B-DeepLearning
see	O
Table	O
3	O
.	O
We	O
can	O
continue	O
to	O
explore	O
different	O
architectures	O
and	O
strategies	O
for	O
the	O
training	O
of	O
a	O
neural	B-DeepLearning
network	I-DeepLearning
by	O
changing	O
the	O
hyper-parameters	B-DeepLearning
or	O
pre-processing	O
the	O
input	B-DeepLearning
data	I-DeepLearning
like	O
using	O
the	O
LAB	O
color	O
space	O
instead	O
of	O
RGB	O
space	O
or	O
by	O
augmenting	O
the	O
results	O
of	O
initial	O
segmentation	O
otsu	O
segmentation	O
in	O
the	O
input	B-DeepLearning
data	I-DeepLearning
.	O
This	O
can	O
be	O
done	O
by	O
applying	O
the	O
full	O
convolution	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
to	O
generate	O
color	O
coded	O
likelihood	O
maps	O
for	O
the	O
pathologists	O
.	O
As	O
far	O
as	O
the	O
authors	O
are	O
aware	O
,	O
this	O
is	O
the	O
first	O
paper	O
describing	O
the	O
applicability	O
of	O
convolutional	B-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
for	O
diagnostic	O
analysis	B-DeepLearning
of	I-DeepLearning
osteosarcoma	I-DeepLearning
.	O
In	O
this	O
paper	O
,	O
we	O
propose	O
a	O
new	O
computational	O
method	O
for	O
predicting	O
DTIs	O
from	O
drug	O
molecular	O
structure	O
and	O
protein	O
sequence	O
by	O
using	O
the	O
stacked	O
autoencoder	B-DeepLearning
of	O
deep	O
learning	O
which	O
can	O
adequately	O
extracts	O
the	O
raw	O
data	O
information	O
.	O
The	O
experimental	O
results	O
of	O
5-fold	B-DeepLearning
cross-validation	I-DeepLearning
indicate	O
that	O
the	O
proposed	O
method	O
achieves	O
superior	O
performance	O
on	O
golden	B-DeepLearning
standard	I-DeepLearning
datasets	I-DeepLearning
enzymes	O
,	O
ion	O
channels	O
,	O
GPCRs	O
and	O
nuclear	O
receptors	O
with	O
accuracy	B-DeepLearning
of	O
0.9414	O
,	O
0.9116	O
,	O
0.8669	O
and	O
0.8056	O
,	O
respectively	O
.	O
In	O
the	O
experiment	O
,	O
we	O
make	O
the	O
predictions	O
on	O
the	O
golden	B-DeepLearning
standard	I-DeepLearning
drug-target	O
interactions	O
datasets	O
involving	O
enzymes	O
,	O
ion	O
channels	O
,	O
GPCRs	O
and	O
nuclear	O
receptors	O
.	O
In	O
this	O
experiment	O
,	O
we	O
used	O
the	O
chemical	O
structure	O
of	O
the	O
molecular	O
substructure	O
fingerprints	O
from	O
PubChem	B-DeepLearning
database	I-DeepLearning
.	O
It	O
defines	O
an	O
881	B-DeepLearning
dimensional	I-DeepLearning
binary	I-DeepLearning
vector	I-DeepLearning
to	O
represent	O
the	O
molecular	O
substructure	O
.	O
Stacked	B-DeepLearning
Auto-Encoder	I-DeepLearning
SAE	B-DeepLearning
is	O
a	O
popular	O
depth	O
learning	O
model	O
,	O
which	O
uses	O
autoencoders	B-DeepLearning
as	O
building	O
blocks	O
to	O
create	O
deep	O
neural	B-DeepLearning
network	I-DeepLearning
[	O
17	O
]	O
.	O
The	O
auto-encoder	B-DeepLearning
AE	O
can	O
be	O
considered	O
as	O
a	O
special	O
neural	B-DeepLearning
network	I-DeepLearning
with	O
one	B-DeepLearning
input	I-DeepLearning
layer	I-DeepLearning
,	O
one	B-DeepLearning
hidden	I-DeepLearning
layer	I-DeepLearning
and	O
one	B-DeepLearning
output	I-DeepLearning
layer	I-DeepLearning
,	O
as	O
shown	O
in	O
Fig.	O
1	O
.	O
The	O
combination	O
of	O
multiple	O
auto-encoders	B-DeepLearning
together	O
constitutes	O
the	O
stacked	O
auto-encoders	B-DeepLearning
,	O
which	O
has	O
the	O
characteristics	O
of	O
deep	O
learning	O
.	O
Figure	O
2	O
shows	O
the	O
structure	O
of	O
the	O
stacked	O
auto-encoder	B-DeepLearning
with	O
h-level	O
auto-encoders	B-DeepLearning
which	O
are	O
trained	O
in	O
the	O
layer-wise	B-DeepLearning
and	O
bottom-up	O
manner	O
.	O
The	O
activation	B-DeepLearning
function	I-DeepLearning
is	O
usually	O
the	O
sigmoid	B-DeepLearning
function	O
or	O
tanh	B-DeepLearning
function	O
.	O
In	O
this	O
paper	O
,	O
we	O
set	O
up	O
a	O
3	B-DeepLearning
layer	I-DeepLearning
auto-encoder	I-DeepLearning
,	O
and	O
use	O
the	O
rotation	O
forest	O
as	O
the	O
final	O
classifier	O
.	O
In	O
this	O
paper	O
,	O
we	O
use	O
5-fold	B-DeepLearning
cross-validation	I-DeepLearning
to	O
assess	O
the	O
predictive	O
ability	O
of	O
our	O
model	O
in	O
the	O
golden	B-DeepLearning
standard	I-DeepLearning
datasets	I-DeepLearning
involving	O
enzymes	O
,	O
ion	O
channels	O
,	O
GPCRs	O
and	O
nuclear	O
receptors	O
.	O
The	O
proposed	O
model	O
performs	O
well	O
in	O
the	O
golden	B-DeepLearning
standard	I-DeepLearning
datasets:	I-DeepLearning
enzymes	O
,	O
ion	O
channels	O
,	O
GPCRs	O
and	O
nuclear	O
receptors	O
.	O
Table	O
1	O
lists	O
the	O
experimental	O
results	O
on	O
the	O
enzyme	O
dataset	O
,	O
it	O
yielded	O
an	O
accuracy	B-DeepLearning
of	O
0.9414	O
,	O
sensitivity	B-DeepLearning
of	O
0.9555	O
,	O
precision	B-DeepLearning
of	O
0.9293	O
,	O
MCC	B-DeepLearning
of	O
0.8832	O
and	O
AUC	B-DeepLearning
of	O
09425	O
.	O
The	O
highest	O
accuracy	B-DeepLearning
of	O
the	O
five	O
models	O
reached	O
0.9462	O
,	O
and	O
the	O
lowest	O
also	O
reached	O
09385	O
.	O
The	O
accuracy	B-DeepLearning
,	O
sensitivity	B-DeepLearning
,	O
precision	B-DeepLearning
,	O
MCC	B-DeepLearning
and	O
AUC	B-DeepLearning
of	O
cross-validation	B-DeepLearning
are	O
0.9116	O
,	O
0.9569	O
,	O
0.8778	O
,	O
0.8271	O
and	O
0.9107	O
,	O
respectively	O
.	O
The	O
average	O
accuracy	B-DeepLearning
,	O
sensitivity	B-DeepLearning
,	O
precision	B-DeepLearning
,	O
MCC	B-DeepLearning
and	O
AUC	B-DeepLearning
are	O
0.8669	O
,	O
0.8164	O
,	O
0.9102	O
,	O
0.7396	O
and	O
0.8743	O
,	O
respectively	O
.	O
The	O
highest	O
accuracy	B-DeepLearning
of	O
the	O
five	O
models	O
reached	O
09331	O
.	O
We	O
achieved	O
an	O
accuracy	B-DeepLearning
of	O
0.8056	O
,	O
sensitivity	B-DeepLearning
of	O
0.7627	O
,	O
precision	B-DeepLearning
of	O
0.8410	O
,	O
MCC	B-DeepLearning
of	O
0.6188	O
and	O
AUC	B-DeepLearning
of	O
08176	O
.	O
Figures	O
4	O
,	O
5	O
,	O
6	O
and	O
7	O
show	O
the	O
ROC	B-DeepLearning
curves	I-DeepLearning
obtained	O
on	O
the	O
enzymes	O
,	O
ion	O
channels	O
,	O
GPCRs	O
and	O
nuclear	O
receptors	O
datasets	O
by	O
the	O
proposed	O
method	O
.	O
The	O
results	O
of	O
the	O
comparison	O
show	O
that	O
the	O
stacked	O
auto-encoder	B-DeepLearning
combined	O
with	O
the	O
rotation	O
forest	O
classifier	O
can	O
improve	O
the	O
prediction	O
ability	O
on	O
the	O
golden	B-DeepLearning
standard	I-DeepLearning
datasets	I-DeepLearning
Table	O
6	O
.	O
CAST	O
uses	O
Multi-Layer	B-DeepLearning
Perceptron	I-DeepLearning
MLP	B-DeepLearning
,	O
a	O
type	O
of	O
artificial	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
ANN	B-DeepLearning
that	O
is	O
often	O
applied	O
to	O
classification	O
problems	O
[	O
17	O
]	O
.	O
The	O
retina	B-DeepLearning
training	I-DeepLearning
set	I-DeepLearning
is	O
comprised	O
of	O
5891	B-DeepLearning
pixel	I-DeepLearning
examples	I-DeepLearning
.	O
The	O
accuracy	B-DeepLearning
of	O
the	O
training	B-DeepLearning
set	I-DeepLearning
was	O
tested	O
using	O
Weka	O
Explorer	O
,	O
which	O
calculated	O
the	O
accuracy	B-DeepLearning
of	O
correctly	O
classifying	O
pixels	O
to	O
be	O
96.4013%	O
[	O
19	O
]	O
.	O
The	O
network	O
used	O
consisted	O
of	O
97	B-DeepLearning
input	I-DeepLearning
nodes	I-DeepLearning
,	O
1	B-DeepLearning
hidden	I-DeepLearning
layer	I-DeepLearning
with	I-DeepLearning
49	I-DeepLearning
nodes	I-DeepLearning
,	O
and	O
2	B-DeepLearning
output	I-DeepLearning
nodes	I-DeepLearning
.	O
The	O
network	O
was	O
trained	O
using	O
ten-fold	B-DeepLearning
cross	I-DeepLearning
validation	I-DeepLearning
.	O
The	O
learning	O
method	O
used	O
was	O
the	O
standard	O
method	O
of	O
backpropagation	B-DeepLearning
gradient	B-DeepLearning
decent	I-DeepLearning
.	O
In	O
order	O
to	O
develop	O
CAST	O
we	O
utilized	O
an	O
artificial	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
ANN	B-DeepLearning
and	O
tested	O
its	O
ability	O
against	O
fast	O
marching	O
.	O
Classifiers	O
such	O
as	O
perceptrons	B-DeepLearning
,	O
the	O
basic	O
component	O
of	O
neural	B-DeepLearning
networks	I-DeepLearning
,	O
have	O
been	O
found	O
useful	O
for	O
identifying	B-DeepLearning
membranes	I-DeepLearning
in	I-DeepLearning
EM	I-DeepLearning
images	I-DeepLearning
[	O
6	O
]	O
.	O
One	O
kind	O
of	O
neural	B-DeepLearning
network	I-DeepLearning
that	O
has	O
been	O
widely	O
used	O
for	O
image	O
segmentation	O
is	O
the	O
Convolutional	B-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
CNN	B-DeepLearning
.	O
ANNs	B-DeepLearning
require	O
significant	O
computing	O
power	O
,	O
which	O
can	O
be	O
an	O
important	O
factor	O
if	O
the	O
data	B-DeepLearning
set	I-DeepLearning
is	O
large	O
.	O
Use	O
of	O
ANNs	B-DeepLearning
has	O
become	O
common	O
in	O
image	B-DeepLearning
processing	I-DeepLearning
due	O
to	O
generally	O
high	O
performance	O
,	O
and	O
our	O
results	O
do	O
not	O
differ	O
in	O
that	O
we	O
also	O
find	O
classification	O
by	O
ANN	B-DeepLearning
to	O
provide	O
superior	O
performance	O
.	O
The	O
artificial	B-DeepLearning
neural	I-DeepLearning
network	I-DeepLearning
examines	O
each	O
pixel	O
in	O
the	O
selected	O
area	O
.	O
This	O
allows	O
the	O
neural	B-DeepLearning
network	I-DeepLearning
to	O
make	O
an	O
accurate	O
classification	O
despite	O
low	O
contrasts	O
and	O
fragmented	O
boundaries	O
.	O
Outlines	O
made	O
using	O
the	O
neural	B-DeepLearning
network	I-DeepLearning
are	O
subjectively	O
much	O
more	O
accurate	O
than	O
those	O
made	O
using	O
fast	O
marching	O
.	O
Expand	O
Area	O
works	O
in	O
three	O
dimensions	O
[	O
21	O
]	O
,	O
but	O
the	O
current	O
neural	B-DeepLearning
network	I-DeepLearning
only	O
works	O
in	O
two	O
dimensions	O
.	O
If	O
part	O
of	O
the	O
structure	O
of	O
interest	O
shifted	O
out	O
of	O
the	O
area	O
being	O
examined	O
by	O
the	O
neural	B-DeepLearning
network	I-DeepLearning
somewhere	O
in	O
the	O
stack	O
,	O
the	O
results	O
produced	O
by	O
the	O
network	O
would	O
be	O
off	O
.	O
One	O
possible	O
solution	O
would	O
be	O
to	O
move	O
the	O
region	O
being	O
examined	O
by	O
the	O
neural	B-DeepLearning
network	I-DeepLearning
on	O
a	O
slice-to-slice	O
basis	O
.	O
These	O
words	O
are	O
filtered	O
by	O
the	O
NLTK	B-DeepLearning
toolkit	I-DeepLearning
[	O
9	O
]	O
.	O
However	O
,	O
Bengio	O
et	O
al.	O
[	O
11	O
]	O
developed	O
a	O
neural	B-DeepLearning
network	I-DeepLearning
language	O
model	O
NNLM	B-DeepLearning
that	O
learns	O
a	O
probability	O
distribution	O
over	O
words	O
in	O
the	O
corpus	O
and	O
the	O
model	O
is	O
trained	O
to	O
produce	O
the	O
vector	O
representations	O
of	O
word	O
.	O
In	O
contrast	O
to	O
the	O
one-hot	O
encoding	O
,	O
the	O
NNLM	B-DeepLearning
generates	O
word	B-DeepLearning
vectors	I-DeepLearning
with	O
low	O
and	O
dense	O
vector	B-DeepLearning
,	O
it	O
is	O
easier	O
to	O
capture	O
the	O
word’s	O
property	O
.	O
Mikolov	O
et	O
al.	O
[	O
12	O
]	O
extended	O
the	O
Bengio’	O
work	O
and	O
built	O
a	O
new	O
neural	B-DeepLearning
network	I-DeepLearning
language	O
leaning	O
model	O
,	O
Word2Ve	B-DeepLearning
,	O
using	O
different	O
learning	O
methods:	O
Continues	O
Bag	O
of	O
Words	O
CBOW	O
and	O
Skip-gram	O
.	O
The	O
reason	O
that	O
we	O
use	O
the	O
Word2Vec	B-DeepLearning
due	O
to	O
it	O
consume	O
less	O
time	O
than	O
Benhio’s	O
NNLM	B-DeepLearning
while	O
training	O
.	O
We	O
applied	O
the	O
Word2Vec	B-DeepLearning
to	O
generate	O
the	O
good	O
quality	O
of	O
word	B-DeepLearning
vectors	I-DeepLearning
through	O
training	O
the	O
whole	O
data	B-DeepLearning
set	I-DeepLearning
.	O
In	O
order	O
to	O
explore	O
the	O
performances	O
of	O
different	O
combinations	O
of	O
the	O
nine	O
features	O
,	O
we	O
trained	O
5621000	B-DeepLearning
pattern	I-DeepLearning
recognition	I-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
[	O
11	O
]	O
.	O
45667	B-DeepLearning
models	I-DeepLearning
were	O
selected	O
to	O
test	O
the	O
new	O
discriminants	O
for	O
near	O
native	O
protein-protein	O
interface	O
recognition	O
according	O
to	O
the	O
performances	O
for	O
interface	O
residue	O
pair	O
prediction	O
.	O
In	O
this	O
article	O
,	O
we	O
study	O
the	O
impacts	O
of	O
encoding	O
schemes	O
on	O
several	O
variant	O
algorithms	O
in	O
auto-encoders	B-DeepLearning
by	O
applying	O
deep	B-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
to	O
gene	O
annotation	O
.	O
Four	O
variant	O
auto-encoder	B-DeepLearning
algorithms	O
include	O
orthodox	B-DeepLearning
auto-encoder	I-DeepLearning
,	O
denoising	B-DeepLearning
auto-encoder	I-DeepLearning
,	O
hidden-layer	B-DeepLearning
denoising	I-DeepLearning
auto-encoder	I-DeepLearning
and	O
double	B-DeepLearning
denoising	I-DeepLearning
auto-encoder.	I-DeepLearning
.	O
The	O
data	B-DeepLearning
sets	I-DeepLearning
are	O
the	O
standard	O
benchmark	O
from	O
fruitfly.org	O
for	O
predicting	B-DeepLearning
gene	I-DeepLearning
splicing	I-DeepLearning
sites	I-DeepLearning
on	O
human	O
genome	O
sequences	O
[	O
16	O
]	O
.	O
The	O
data	B-DeepLearning
set	I-DeepLearning
I	O
is	O
the	O
Acceptor	O
locations	O
containing	O
6877	B-DeepLearning
sequences	I-DeepLearning
with	O
90	B-DeepLearning
features	I-DeepLearning
.	O
The	O
data	B-DeepLearning
set	I-DeepLearning
II	O
is	O
the	O
Donor	O
locations	O
including	O
6246	B-DeepLearning
sequences	I-DeepLearning
with	O
15	B-DeepLearning
features	I-DeepLearning
.	O
The	O
data	B-DeepLearning
set	I-DeepLearning
of	O
cleaned	O
269	O
genes	O
is	O
divided	O
into	O
a	O
test	O
and	O
a	O
training	O
data	O
set	O
[	O
16	O
]	O
.	O
Denoising	B-DeepLearning
auto-encoder	I-DeepLearning
seems	O
not	O
fit	O
to	O
the	O
application	O
of	O
DNA	B-DeepLearning
structure	I-DeepLearning
prediction	I-DeepLearning
because	O
corrupted	O
input	B-DeepLearning
data	I-DeepLearning
DNA	O
features	O
at	O
each	O
location	O
may	O
have	O
a	O
high	O
dependency	O
with	O
others	O
such	O
that	O
denoising	O
makes	O
the	O
prediction	O
messed	O
.	O
Compared	O
with	O
the	O
performance	O
of	O
input-layer	B-DeepLearning
denoising	I-DeepLearning
auto-encoder	I-DeepLearning
in	O
Fig.	O
2c	O
,	O
d	O
,	O
in	O
hidden-layer	B-DeepLearning
denoising	I-DeepLearning
auto-encoder	I-DeepLearning
model	O
,	O
corrupting	O
some	O
nodes	O
on	O
hidden	B-DeepLearning
layers	I-DeepLearning
makes	O
a	O
less	O
impact	O
than	O
corrupting	O
nodes	O
on	O
input	B-DeepLearning
layer	I-DeepLearning
.	O
Figure	O
2g	O
,	O
h	O
shows	O
the	O
performance	O
of	O
double	B-DeepLearning
denoising	I-DeepLearning
auto-encoder	I-DeepLearning
.	O
On	O
the	O
other	O
side	O
,	O
it	O
shows	O
that	O
auto-encoder	B-DeepLearning
method	O
without	O
denoising	O
is	O
better	O
than	O
other	O
three	O
variants	O
.	O
The	O
over-fitting	B-DeepLearning
issues	O
occur	O
in	O
Denoising	B-DeepLearning
Auto-encoder	I-DeepLearning
more	O
frequently	O
than	O
others	O
.	O
The	O
over-fitting	B-DeepLearning
occurrence	O
is	O
correlated	O
to	O
the	O
auto-encoder	B-DeepLearning
